date,vehicle_number,mileage,failure_category,failure_name,symptoms,cost,repair_duration,daily_load
2023-02-10,BK2218ET,879050,Axle,Differential Failure,Grinding noise,1817.71,13,1383
2023-02-10,BK2218ET,879050,Transmission,Transmission Failure,Slipping gears,4271.94,16,1383
2023-02-10,BK9057HC,1034250,Brakes,Brake Fluid Leak,Soft brake pedal,314.58,5,531
2023-02-10,BK9057HC,1034250,Transmission,Gearbox Failure,Grinding noise,2215.88,18,531
2023-02-10,BK9057HC,1034250,Engine,Engine Failure,Engine knocking,3893.79,21,531
2023-02-10,BK2218ET,879050,Engine,Engine Failure,Engine knocking,3532.89,26,1383
2023-02-11,BK9057HC,1034995,Electrical,Starter Motor Failure,Clicking noise,227.69,2,1401
2023-02-11,BK9057HC,1034995,Electrical,Battery Failure,Engine won’t start,128.95,1,1401
2023-02-11,BK9057HC,1034995,Engine,Oil Leak,Oil spots,537.19,5,1401
2023-02-11,BK4570CK,1323277,Brakes,Brake Pad Wear,Squeaking noise,222.92,2,1102
2023-02-11,BK4570CK,1323277,Brakes,Brake Fluid Leak,Soft brake pedal,283.05,5,1102
2023-02-11,BK4570CK,1323277,Suspension,Ball Joint Failure,Clunking noise,322.33,3,1102
2023-02-11,BK2218ET,879787,Electrical,Battery Failure,Engine won’t start,257.9,1,657
2023-02-11,BK2218ET,879787,Engine,Engine Failure,Engine knocking,4919.35,17,657
2023-02-12,BK4570CK,1324004,Axle,Axle Failure,Vehicle stops,2889.56,20,1289
2023-02-12,BK4570CK,1324004,Brakes,Brake Pad Wear,Squeaking noise,151.69,1,1289
2023-02-12,BK9057HC,1035740,Engine,Turbo Failure,Whistling noise,1832.97,10,854
2023-02-13,BK9057HC,1036485,Electrical,Alternator Failure,Battery warning light,476.47,2,1488
2023-02-13,BK9057HC,1036485,Electrical,Starter Motor Failure,Clicking noise,268.04,2,1488
2023-02-13,BK2218ET,881261,Electrical,Starter Motor Failure,Clicking noise,239.08,2,1250
2023-02-13,BK2218ET,881261,Electrical,Battery Failure,Engine won’t start,164.8,1,1250
2023-02-13,BK4570CK,1324731,Brakes,Brake Fluid Leak,Soft brake pedal,445.31,4,961
2023-02-13,BK2218ET,881261,Transmission,Clutch Failure,Difficulty shifting,2127.72,3,1250
2023-02-13,BK9057HC,1036485,Engine,Turbo Failure,Whistling noise,1782.41,10,1488
2023-02-13,BK2218ET,881261,Engine,Turbo Failure,Whistling noise,2287.08,9,1250
2023-02-13,BK2218ET,881261,Transmission,Gearbox Failure,Grinding noise,3749.97,20,1250
2023-02-14,BK4570CK,1325458,Electrical,Starter Motor Failure,Clicking noise,357.24,2,1017
2023-02-14,BK4570CK,1325458,Electrical,Battery Failure,Engine won’t start,234.19,1,1017
2023-02-14,BK4570CK,1325458,Transmission,Transmission Failure,Slipping gears,3885.28,16,1017
2023-02-14,BK2218ET,881998,Axle,Axle Failure,Vehicle stops,1609.35,18,722
2023-02-14,BK2218ET,881998,Axle,Spring Breakage,Unusual noises,506.14,5,722
2023-02-14,BK2218ET,881998,Transmission,Transmission Failure,Slipping gears,4218.27,21,722
2023-02-14,BK4570CK,1325458,Engine,Turbo Failure,Whistling noise,1999.56,10,1017
2023-02-14,BK4570CK,1325458,Engine,Engine Failure,Engine knocking,3874.4,24,1017
2023-02-14,BK2218ET,881998,Electrical,Alternator Failure,Battery warning light,235.33,3,722
2023-02-14,BK9057HC,1037230,Engine,Turbo Failure,Whistling noise,1573.65,14,1444
2023-02-14,BK9057HC,1037230,Axle,Axle Failure,Vehicle stops,2351.85,21,1444
2023-02-14,BK9057HC,1037230,Axle,Spring Breakage,Unusual noises,730.11,3,1444
2023-02-14,BK9057HC,1037230,Brakes,Brake Fluid Leak,Soft brake pedal,489.11,3,1444
2023-02-15,BK2218ET,882735,Engine,Oil Leak,Oil spots,1354.01,4,854
2023-02-15,BK9057HC,1037975,Engine,Engine Failure,Engine knocking,2736.48,21,1057
2023-02-15,BK9057HC,1037975,Axle,Differential Failure,Grinding noise,1695.19,10,1057
2023-02-15,BK9057HC,1037975,Axle,Spring Breakage,Unusual noises,425.38,4,1057
2023-02-15,BK4570CK,1326185,Engine,Engine Failure,Engine knocking,2296.07,26,530
2023-02-15,BK4570CK,1326185,Engine,Turbo Failure,Whistling noise,2404.22,13,530
2023-02-15,BK4570CK,1326185,Electrical,Alternator Failure,Battery warning light,224.78,1,530
2023-02-15,BK4570CK,1326185,Electrical,Battery Failure,Engine won’t start,112.89,2,530
2023-02-15,BK4570CK,1326185,Axle,Differential Failure,Grinding noise,1365.0,7,530
2023-02-16,BK2218ET,883472,Brakes,Brake Pad Wear,Squeaking noise,275.8,2,1205
2023-02-16,BK9057HC,1038720,Brakes,Brake Line Failure,Brake warning light,680.66,3,915
2023-02-16,BK4570CK,1326912,Electrical,Battery Failure,Engine won’t start,192.34,2,1134
2023-02-16,BK9057HC,1038720,Engine,Engine Failure,Engine knocking,4986.53,14,915
2023-02-16,BK2218ET,883472,Electrical,Alternator Failure,Battery warning light,387.21,1,1205
2023-02-17,BK9057HC,1039465,Brakes,Brake Fluid Leak,Soft brake pedal,362.59,3,593
2023-02-17,BK9057HC,1039465,Engine,Turbo Failure,Whistling noise,1533.69,11,593
2023-02-17,BK9057HC,1039465,Axle,Axle Failure,Vehicle stops,2512.44,17,593
2023-02-17,BK9057HC,1039465,Transmission,Clutch Failure,Difficulty shifting,1839.6,4,593
2023-02-17,BK2218ET,884209,Electrical,Starter Motor Failure,Clicking noise,266.92,1,1258
2023-02-17,BK2218ET,884209,Suspension,Shock Absorber Failure,Bumpy ride,836.11,5,1258
2023-02-17,BK4570CK,1327639,Engine,Radiator Failure,Overheating,1040.71,10,901
2023-02-17,BK4570CK,1327639,Transmission,Transmission Failure,Slipping gears,4039.14,22,901
2023-02-17,BK4570CK,1327639,Brakes,Brake Pad Wear,Squeaking noise,263.07,1,901
2023-02-17,BK4570CK,1327639,Suspension,Ball Joint Failure,Clunking noise,589.1,2,901
2023-02-17,BK2218ET,884209,Electrical,Battery Failure,Engine won’t start,204.9,2,1258
2023-02-17,BK2218ET,884209,Brakes,Brake Pad Wear,Squeaking noise,231.81,2,1258
2023-02-17,BK2218ET,884209,Transmission,Clutch Failure,Difficulty shifting,1148.64,5,1258
2023-02-17,BK2218ET,884209,Axle,Differential Failure,Grinding noise,1938.55,11,1258
2023-02-18,BK2218ET,884946,Electrical,Alternator Failure,Battery warning light,200.87,3,530
2023-02-18,BK9057HC,1040210,Brakes,Brake Pad Wear,Squeaking noise,182.34,1,911
2023-02-18,BK9057HC,1040210,Axle,Differential Failure,Grinding noise,1037.42,13,911
2023-02-18,BK9057HC,1040210,Engine,Engine Failure,Engine knocking,4558.78,23,911
2023-02-18,BK2218ET,884946,Brakes,Brake Fluid Leak,Soft brake pedal,279.35,4,530
2023-02-18,BK2218ET,884946,Engine,Oil Leak,Oil spots,1296.51,5,530
2023-02-18,BK4570CK,1328366,Electrical,Starter Motor Failure,Clicking noise,155.15,1,1298
2023-02-18,BK4570CK,1328366,Brakes,Brake Pad Wear,Squeaking noise,228.03,2,1298
2023-02-19,BK4570CK,1329093,Suspension,Shock Absorber Failure,Bumpy ride,631.27,7,870
2023-02-19,BK4570CK,1329093,Axle,Axle Failure,Vehicle stops,2054.17,15,870
2023-02-19,BK4570CK,1329093,Engine,Turbo Failure,Whistling noise,2775.74,10,870
2023-02-19,BK9057HC,1040955,Brakes,Brake Pad Wear,Squeaking noise,207.32,1,965
2023-02-19,BK9057HC,1040955,Suspension,Ball Joint Failure,Clunking noise,544.17,3,965
2023-02-19,BK2218ET,885683,Engine,Oil Leak,Oil spots,696.64,3,510
2023-02-19,BK2218ET,885683,Electrical,Battery Failure,Engine won’t start,121.09,1,510
2023-02-20,BK2218ET,886420,Engine,Oil Leak,Oil spots,1314.56,4,721
2023-02-20,BK2218ET,886420,Axle,Differential Failure,Grinding noise,1915.62,11,721
2023-02-20,BK2218ET,886420,Transmission,Transmission Failure,Slipping gears,2514.8,19,721
2023-02-20,BK2218ET,886420,Suspension,Shock Absorber Failure,Bumpy ride,531.28,9,721
2023-02-20,BK2218ET,886420,Engine,Turbo Failure,Whistling noise,2127.39,14,721
2023-02-20,BK9057HC,1041700,Engine,Oil Leak,Oil spots,931.39,3,1300
2023-02-20,BK4570CK,1329820,Brakes,Brake Fluid Leak,Soft brake pedal,323.01,5,877
2023-02-20,BK4570CK,1329820,Engine,Radiator Failure,Overheating,913.3,6,877
2023-02-21,BK4570CK,1330547,Brakes,Brake Fluid Leak,Soft brake pedal,340.69,3,1392
2023-02-21,BK4570CK,1330547,Electrical,Starter Motor Failure,Clicking noise,172.13,2,1392
2023-02-21,BK4570CK,1330547,Electrical,Battery Failure,Engine won’t start,182.47,2,1392
2023-02-21,BK4570CK,1330547,Axle,Differential Failure,Grinding noise,1255.44,12,1392
2023-02-21,BK2218ET,887157,Engine,Oil Leak,Oil spots,1124.8,7,1220
2023-02-21,BK2218ET,887157,Axle,Axle Failure,Vehicle stops,2294.11,16,1220
2023-02-21,BK2218ET,887157,Axle,Spring Breakage,Unusual noises,510.39,5,1220
2023-02-21,BK2218ET,887157,Brakes,Brake Pad Wear,Squeaking noise,256.48,2,1220
2023-02-21,BK2218ET,887157,Electrical,Alternator Failure,Battery warning light,362.08,1,1220
2023-02-21,BK9057HC,1042445,Suspension,Shock Absorber Failure,Bumpy ride,496.34,7,785
2023-02-21,BK9057HC,1042445,Suspension,Ball Joint Failure,Clunking noise,571.62,3,785
2023-02-22,BK9057HC,1043190,Axle,Differential Failure,Grinding noise,1595.78,13,1381
2023-02-22,BK9057HC,1043190,Brakes,Brake Fluid Leak,Soft brake pedal,391.97,4,1381
2023-02-22,BK9057HC,1043190,Engine,Radiator Failure,Overheating,824.26,5,1381
2023-02-22,BK2218ET,887894,Engine,Turbo Failure,Whistling noise,2614.24,7,1043
2023-02-22,BK4570CK,1331274,Axle,Axle Failure,Vehicle stops,2972.92,18,771
2023-02-22,BK2218ET,887894,Electrical,Battery Failure,Engine won’t start,222.98,2,1043
2023-02-22,BK2218ET,887894,Transmission,Transmission Failure,Slipping gears,5427.86,23,1043
2023-02-23,BK4570CK,1332001,Engine,Turbo Failure,Whistling noise,2351.89,12,607
2023-02-23,BK2218ET,888631,Transmission,Gearbox Failure,Grinding noise,3869.44,19,630
2023-02-23,BK9057HC,1043935,Electrical,Starter Motor Failure,Clicking noise,252.77,2,760
2023-02-24,BK9057HC,1044680,Axle,Spring Breakage,Unusual noises,775.41,5,999
2023-02-24,BK9057HC,1044680,Axle,Differential Failure,Grinding noise,1281.76,14,999
2023-02-24,BK2218ET,889368,Axle,Axle Failure,Vehicle stops,2873.37,20,815
2023-02-24,BK2218ET,889368,Transmission,Transmission Failure,Slipping gears,3386.83,23,815
2023-02-24,BK4570CK,1332728,Electrical,Alternator Failure,Battery warning light,308.33,1,832
2023-02-24,BK4570CK,1332728,Axle,Differential Failure,Grinding noise,1368.17,9,832
2023-02-25,BK2218ET,890105,Transmission,Transmission Failure,Slipping gears,5644.1,16,1420
2023-02-25,BK4570CK,1333455,Electrical,Battery Failure,Engine won’t start,143.93,2,570
2023-02-25,BK4570CK,1333455,Axle,Axle Failure,Vehicle stops,2040.92,17,570
2023-02-25,BK4570CK,1333455,Transmission,Clutch Failure,Difficulty shifting,1048.59,5,570
2023-02-25,BK2218ET,890105,Transmission,Gearbox Failure,Grinding noise,2777.65,10,1420
2023-02-25,BK2218ET,890105,Brakes,Brake Fluid Leak,Soft brake pedal,224.57,5,1420
2023-02-25,BK9057HC,1045425,Transmission,Gearbox Failure,Grinding noise,2294.65,15,597
2023-02-25,BK4570CK,1333455,Engine,Turbo Failure,Whistling noise,2518.07,11,570
2023-02-26,BK9057HC,1046170,Engine,Turbo Failure,Whistling noise,1915.43,8,641
2023-02-26,BK2218ET,890842,Axle,Differential Failure,Grinding noise,1487.87,8,1453
2023-02-26,BK9057HC,1046170,Electrical,Alternator Failure,Battery warning light,258.81,3,641
2023-02-26,BK9057HC,1046170,Electrical,Starter Motor Failure,Clicking noise,293.54,2,641
2023-02-26,BK2218ET,890842,Engine,Turbo Failure,Whistling noise,2694.61,10,1453
2023-02-26,BK4570CK,1334182,Axle,Axle Failure,Vehicle stops,2617.88,15,900
2023-02-26,BK4570CK,1334182,Electrical,Battery Failure,Engine won’t start,171.14,2,900
2023-02-26,BK4570CK,1334182,Electrical,Starter Motor Failure,Clicking noise,291.34,1,900
2023-02-26,BK9057HC,1046170,Brakes,Brake Pad Wear,Squeaking noise,222.7,2,641
2023-02-27,BK9057HC,1046915,Electrical,Starter Motor Failure,Clicking noise,191.55,2,564
2023-02-27,BK9057HC,1046915,Suspension,Shock Absorber Failure,Bumpy ride,722.0,8,564
2023-02-27,BK2218ET,891579,Suspension,Shock Absorber Failure,Bumpy ride,520.37,6,962
2023-02-27,BK4570CK,1334909,Axle,Spring Breakage,Unusual noises,560.86,2,1170
2023-02-27,BK2218ET,891579,Transmission,Gearbox Failure,Grinding noise,3918.83,15,962
2023-02-27,BK2218ET,891579,Transmission,Transmission Failure,Slipping gears,4366.21,22,962
2023-02-28,BK4570CK,1335636,Axle,Axle Failure,Vehicle stops,1976.35,17,976
2023-02-28,BK2218ET,892316,Axle,Differential Failure,Grinding noise,1334.4,8,769
2023-02-28,BK4570CK,1335636,Brakes,Brake Pad Wear,Squeaking noise,177.84,2,976
2023-02-28,BK9057HC,1047660,Electrical,Alternator Failure,Battery warning light,314.83,2,1429
2023-02-28,BK9057HC,1047660,Electrical,Battery Failure,Engine won’t start,154.98,1,1429
2023-02-28,BK9057HC,1047660,Brakes,Brake Fluid Leak,Soft brake pedal,300.03,3,1429
2023-02-28,BK9057HC,1047660,Engine,Radiator Failure,Overheating,995.34,10,1429
2023-02-28,BK9057HC,1047660,Brakes,Brake Pad Wear,Squeaking noise,260.87,2,1429
2023-02-28,BK9057HC,1047660,Transmission,Clutch Failure,Difficulty shifting,1221.67,4,1429
2023-02-28,BK9057HC,1047660,Transmission,Transmission Failure,Slipping gears,3100.82,28,1429
2023-03-01,BK4570CK,1336363,Transmission,Clutch Failure,Difficulty shifting,811.82,5,1083
2023-03-01,BK4570CK,1336363,Engine,Engine Failure,Engine knocking,2649.94,17,1083
2023-03-01,BK2218ET,893053,Engine,Oil Leak,Oil spots,1379.05,6,1048
2023-03-01,BK4570CK,1336363,Axle,Differential Failure,Grinding noise,1313.12,9,1083
2023-03-01,BK9057HC,1048405,Engine,Turbo Failure,Whistling noise,2274.86,11,562
2023-03-01,BK4570CK,1336363,Brakes,Brake Pad Wear,Squeaking noise,230.35,1,1083
2023-03-01,BK4570CK,1336363,Electrical,Starter Motor Failure,Clicking noise,309.73,2,1083
2023-03-02,BK2218ET,893790,Brakes,Brake Line Failure,Brake warning light,344.84,2,609
2023-03-02,BK9057HC,1049150,Engine,Engine Failure,Engine knocking,4576.68,25,770
2023-03-02,BK9057HC,1049150,Electrical,Starter Motor Failure,Clicking noise,229.12,2,770
2023-03-02,BK9057HC,1049150,Electrical,Alternator Failure,Battery warning light,232.86,2,770
2023-03-03,BK9057HC,1049895,Engine,Turbo Failure,Whistling noise,2459.16,9,1083
2023-03-03,BK2218ET,894527,Brakes,Brake Fluid Leak,Soft brake pedal,231.34,4,1441
2023-03-03,BK4570CK,1337817,Electrical,Starter Motor Failure,Clicking noise,208.39,2,739
2023-03-03,BK4570CK,1337817,Brakes,Brake Fluid Leak,Soft brake pedal,202.51,5,739
2023-03-03,BK4570CK,1337817,Engine,Radiator Failure,Overheating,1364.39,5,739
2023-03-04,BK9057HC,1050640,Electrical,Battery Failure,Engine won’t start,265.48,2,1481
2023-03-04,BK9057HC,1050640,Axle,Differential Failure,Grinding noise,1161.7,10,1481
2023-03-04,BK9057HC,1050640,Suspension,Ball Joint Failure,Clunking noise,237.54,3,1481
2023-03-04,BK2218ET,895264,Electrical,Alternator Failure,Battery warning light,241.32,3,1182
2023-03-04,BK4570CK,1338544,Engine,Turbo Failure,Whistling noise,2917.24,13,576
2023-03-04,BK4570CK,1338544,Suspension,Shock Absorber Failure,Bumpy ride,556.75,10,576
2023-03-04,BK4570CK,1338544,Transmission,Gearbox Failure,Grinding noise,2279.28,20,576
2023-03-05,BK4570CK,1339271,Transmission,Transmission Failure,Slipping gears,5222.42,26,1354
2023-03-05,BK2218ET,896001,Engine,Engine Failure,Engine knocking,3000.9,18,754
2023-03-05,BK2218ET,896001,Engine,Turbo Failure,Whistling noise,2561.07,7,754
2023-03-05,BK4570CK,1339271,Engine,Engine Failure,Engine knocking,3537.0,19,1354
2023-03-05,BK4570CK,1339271,Electrical,Starter Motor Failure,Clicking noise,318.19,1,1354
2023-03-05,BK9057HC,1051385,Transmission,Transmission Failure,Slipping gears,2557.6,29,786
2023-03-05,BK9057HC,1051385,Transmission,Gearbox Failure,Grinding noise,3890.66,18,786
2023-03-05,BK9057HC,1051385,Brakes,Brake Pad Wear,Squeaking noise,204.08,1,786
2023-03-06,BK4570CK,1339998,Transmission,Transmission Failure,Slipping gears,5101.3,20,1196
2023-03-06,BK4570CK,1339998,Brakes,Brake Pad Wear,Squeaking noise,228.65,2,1196
2023-03-06,BK4570CK,1339998,Electrical,Alternator Failure,Battery warning light,449.18,2,1196
2023-03-06,BK2218ET,896738,Engine,Oil Leak,Oil spots,1152.94,7,1435
2023-03-06,BK2218ET,896738,Axle,Differential Failure,Grinding noise,1823.14,7,1435
2023-03-06,BK9057HC,1052130,Suspension,Ball Joint Failure,Clunking noise,562.0,4,1415
2023-03-06,BK9057HC,1052130,Brakes,Brake Fluid Leak,Soft brake pedal,472.07,3,1415
2023-03-06,BK4570CK,1339998,Engine,Turbo Failure,Whistling noise,2792.69,12,1196
2023-03-06,BK9057HC,1052130,Transmission,Gearbox Failure,Grinding noise,3265.18,19,1415
2023-03-07,BK4570CK,1340725,Electrical,Battery Failure,Engine won’t start,237.08,2,775
2023-03-07,BK4570CK,1340725,Engine,Engine Failure,Engine knocking,4482.14,22,775
2023-03-07,BK4570CK,1340725,Brakes,Brake Pad Wear,Squeaking noise,152.4,2,775
2023-03-07,BK2218ET,897475,Axle,Axle Failure,Vehicle stops,1957.01,16,887
2023-03-07,BK2218ET,897475,Axle,Differential Failure,Grinding noise,1285.65,10,887
2023-03-07,BK2218ET,897475,Transmission,Gearbox Failure,Grinding noise,2079.13,19,887
2023-03-07,BK9057HC,1052875,Transmission,Clutch Failure,Difficulty shifting,1343.1,3,1235
2023-03-07,BK9057HC,1052875,Engine,Oil Leak,Oil spots,833.29,3,1235
2023-03-07,BK4570CK,1340725,Electrical,Alternator Failure,Battery warning light,219.19,3,775
2023-03-08,BK2218ET,898212,Electrical,Battery Failure,Engine won’t start,208.58,2,1329
2023-03-08,BK9057HC,1053620,Engine,Turbo Failure,Whistling noise,1998.69,8,536
2023-03-08,BK9057HC,1053620,Engine,Engine Failure,Engine knocking,4640.86,14,536
2023-03-08,BK4570CK,1341452,Engine,Turbo Failure,Whistling noise,2509.67,14,1361
2023-03-08,BK4570CK,1341452,Axle,Spring Breakage,Unusual noises,501.34,4,1361
2023-03-08,BK4570CK,1341452,Transmission,Gearbox Failure,Grinding noise,2323.86,11,1361
2023-03-08,BK4570CK,1341452,Brakes,Brake Pad Wear,Squeaking noise,219.48,1,1361
2023-03-08,BK4570CK,1341452,Electrical,Battery Failure,Engine won’t start,105.7,1,1361
2023-03-08,BK4570CK,1341452,Electrical,Alternator Failure,Battery warning light,269.21,1,1361
2023-03-08,BK9057HC,1053620,Engine,Oil Leak,Oil spots,517.59,3,536
2023-03-08,BK4570CK,1341452,Suspension,Shock Absorber Failure,Bumpy ride,537.31,10,1361
2023-03-08,BK2218ET,898212,Engine,Radiator Failure,Overheating,971.4,8,1329
2023-03-08,BK4570CK,1341452,Engine,Oil Leak,Oil spots,911.05,5,1361
2023-03-09,BK9057HC,1054365,Electrical,Alternator Failure,Battery warning light,402.29,3,1319
2023-03-09,BK2218ET,898949,Brakes,Brake Line Failure,Brake warning light,572.97,1,637
2023-03-09,BK2218ET,898949,Transmission,Gearbox Failure,Grinding noise,3685.31,15,637
2023-03-09,BK2218ET,898949,Brakes,Brake Fluid Leak,Soft brake pedal,219.83,4,637
2023-03-09,BK2218ET,898949,Axle,Differential Failure,Grinding noise,1726.14,12,637
2023-03-10,BK4570CK,1342906,Engine,Radiator Failure,Overheating,1577.78,7,1210
2023-03-10,BK4570CK,1342906,Axle,Axle Failure,Vehicle stops,2175.49,19,1210
2023-03-10,BK4570CK,1342906,Brakes,Brake Pad Wear,Squeaking noise,244.6,1,1210
2023-03-10,BK4570CK,1342906,Suspension,Shock Absorber Failure,Bumpy ride,527.47,6,1210
2023-03-10,BK2218ET,899686,Electrical,Alternator Failure,Battery warning light,469.45,2,587
2023-03-10,BK9057HC,1055110,Brakes,Brake Pad Wear,Squeaking noise,277.95,2,657
2023-03-10,BK2218ET,899686,Axle,Spring Breakage,Unusual noises,517.4,2,587
2023-03-10,BK2218ET,899686,Engine,Turbo Failure,Whistling noise,2862.63,8,587
2023-03-10,BK2218ET,899686,Axle,Axle Failure,Vehicle stops,2533.62,17,587
2023-03-10,BK2218ET,899686,Brakes,Brake Pad Wear,Squeaking noise,175.08,1,587
2023-03-10,BK2218ET,899686,Transmission,Gearbox Failure,Grinding noise,3932.65,14,587
2023-03-11,BK9057HC,1055855,Engine,Oil Leak,Oil spots,942.32,7,515
2023-03-11,BK9057HC,1055855,Engine,Radiator Failure,Overheating,921.24,9,515
2023-03-11,BK9057HC,1055855,Axle,Axle Failure,Vehicle stops,2030.06,20,515
2023-03-11,BK9057HC,1055855,Transmission,Transmission Failure,Slipping gears,5720.66,15,515
2023-03-11,BK9057HC,1055855,Suspension,Ball Joint Failure,Clunking noise,304.26,2,515
2023-03-11,BK4570CK,1343633,Transmission,Clutch Failure,Difficulty shifting,2128.94,3,972
2023-03-11,BK2218ET,900423,Engine,Oil Leak,Oil spots,1008.78,6,555
2023-03-11,BK9057HC,1055855,Engine,Engine Failure,Engine knocking,2250.46,17,515
2023-03-11,BK2218ET,900423,Transmission,Transmission Failure,Slipping gears,5919.55,19,555
2023-03-11,BK2218ET,900423,Brakes,Brake Line Failure,Brake warning light,624.7,2,555
2023-03-11,BK2218ET,900423,Electrical,Alternator Failure,Battery warning light,317.05,2,555
2023-03-11,BK4570CK,1343633,Brakes,Brake Pad Wear,Squeaking noise,165.8,2,972
2023-03-12,BK2218ET,901160,Engine,Radiator Failure,Overheating,1527.29,7,1060
2023-03-12,BK2218ET,901160,Brakes,Brake Fluid Leak,Soft brake pedal,442.15,4,1060
